ano,mes,classe_codigo,classe_orcamentaria,subclasse,equipamento,centro_custo,valor
2026,Jul,422104,Operacional,Manutenção de Equipamentos,PC-04,CC-422,14000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,PC-04,CC-422,8000
2026,Set,422104,Operacional,Manutenção de Equipamentos,PC-04,CC-422,7500
2026,Out,422104,Operacional,Manutenção de Equipamentos,PC-04,CC-422,12500
2026,Nov,422104,Operacional,Manutenção de Equipamentos,PC-04,CC-422,10000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,PC-04,CC-422,5000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,PC-05,CC-422,7000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,PC-05,CC-422,16000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,PC-05,CC-422,5000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,PC-05,CC-422,14000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,PC-05,CC-422,15000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,PC-05,CC-422,12000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,PC-05,CC-422,12000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,PC-05,CC-422,8000
2026,Set,422104,Operacional,Manutenção de Equipamentos,PC-05,CC-422,7500
2026,Out,422104,Operacional,Manutenção de Equipamentos,PC-05,CC-422,8000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,PC-05,CC-422,7500
2026,Dez,422104,Operacional,Manutenção de Equipamentos,PC-05,CC-422,5000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,PC-08,CC-422,8800
2026,Fev,422104,Operacional,Manutenção de Equipamentos,PC-08,CC-422,12000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,PC-08,CC-422,16000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,PC-08,CC-422,10000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,PC-08,CC-422,65000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,PC-08,CC-422,14500
2026,Jul,422104,Operacional,Manutenção de Equipamentos,PC-08,CC-422,20000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,PC-08,CC-422,25000
2026,Set,422104,Operacional,Manutenção de Equipamentos,PC-08,CC-422,9000
2026,Out,422104,Operacional,Manutenção de Equipamentos,PC-08,CC-422,23000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,PC-08,CC-422,22000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,PC-08,CC-422,21000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,PC-09,CC-422,23000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,PC-09,CC-422,16000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,PC-09,CC-422,19000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,PC-09,CC-422,14500
2026,Mai,422104,Operacional,Manutenção de Equipamentos,PC-09,CC-422,10000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,PC-09,CC-422,12000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,PC-09,CC-422,70000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,PC-09,CC-422,24000
2026,Set,422104,Operacional,Manutenção de Equipamentos,PC-09,CC-422,14500
2026,Out,422104,Operacional,Manutenção de Equipamentos,PC-09,CC-422,12000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,PC-09,CC-422,15000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,PC-09,CC-422,12000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,PC-10,CC-422,8000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,PC-10,CC-422,16200
2026,Mar,422104,Operacional,Manutenção de Equipamentos,PC-10,CC-422,12000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,PC-10,CC-422,20000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,PC-10,CC-422,28000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,PC-10,CC-422,29000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,PC-10,CC-422,13200
2026,Ago,422104,Operacional,Manutenção de Equipamentos,PC-10,CC-422,16000
2026,Set,422104,Operacional,Manutenção de Equipamentos,PC-10,CC-422,15400
2026,Out,422104,Operacional,Manutenção de Equipamentos,PC-10,CC-422,12000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,PC-10,CC-422,13900
2026,Dez,422104,Operacional,Manutenção de Equipamentos,PC-10,CC-422,12500
2026,Jan,422104,Operacional,Manutenção de Equipamentos,RE-01,CC-422,1000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,RE-01,CC-422,25000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,RE-01,CC-422,17000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,RE-01,CC-422,2000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,RE-01,CC-422,1500
2026,Jun,422104,Operacional,Manutenção de Equipamentos,RE-01,CC-422,2000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,RE-01,CC-422,1500
2026,Ago,422104,Operacional,Manutenção de Equipamentos,RE-01,CC-422,1500
2026,Set,422104,Operacional,Manutenção de Equipamentos,RE-01,CC-422,2000
2026,Out,422104,Operacional,Manutenção de Equipamentos,RE-01,CC-422,1400
2026,Nov,422104,Operacional,Manutenção de Equipamentos,RE-01,CC-422,1500
2026,Dez,422104,Operacional,Manutenção de Equipamentos,RE-01,CC-422,1800
2026,Jan,422104,Operacional,Manutenção de Equipamentos,MN-01,CC-422,12000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,MN-01,CC-422,35000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,MN-01,CC-422,15000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,MN-01,CC-422,9500
2026,Mai,422104,Operacional,Manutenção de Equipamentos,MN-01,CC-422,75000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,MN-01,CC-422,18000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,MN-01,CC-422,8900
2026,Ago,422104,Operacional,Manutenção de Equipamentos,MN-01,CC-422,23000
2026,Set,422104,Operacional,Manutenção de Equipamentos,MN-01,CC-422,12000
2026,Out,422104,Operacional,Manutenção de Equipamentos,MN-01,CC-422,14000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,MN-01,CC-422,12000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,MN-01,CC-422,8000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,EH-06,CC-422,3000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,EH-06,CC-422,20000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,EH-06,CC-422,9500
2026,Abr,422104,Operacional,Manutenção de Equipamentos,EH-06,CC-422,5500
2026,Mai,422104,Operacional,Manutenção de Equipamentos,EH-06,CC-422,3500
2026,Jun,422104,Operacional,Manutenção de Equipamentos,EH-06,CC-422,4000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,EH-06,CC-422,3200
2026,Ago,422104,Operacional,Manutenção de Equipamentos,EH-06,CC-422,4500
2026,Set,422104,Operacional,Manutenção de Equipamentos,EH-06,CC-422,11000
2026,Out,422104,Operacional,Manutenção de Equipamentos,EH-06,CC-422,6000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,EH-06,CC-422,4500
2026,Dez,422104,Operacional,Manutenção de Equipamentos,EH-06,CC-422,4000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,EH-07,CC-422,29000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,EH-07,CC-422,8000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,EH-07,CC-422,26000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,EH-07,CC-422,14500
2026,Mai,422104,Operacional,Manutenção de Equipamentos,EH-07,CC-422,12000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,EH-07,CC-422,8000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,EH-07,CC-422,8000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,EH-07,CC-422,9500
2026,Set,422104,Operacional,Manutenção de Equipamentos,EH-07,CC-422,11000
2026,Out,422104,Operacional,Manutenção de Equipamentos,EH-07,CC-422,12000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,EH-07,CC-422,8000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,EH-07,CC-422,6500
2026,Jan,422104,Operacional,Manutenção de Equipamentos,EH-08,CC-422,8000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,EH-08,CC-422,56500
2026,Mar,422104,Operacional,Manutenção de Equipamentos,EH-08,CC-422,28000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,EH-08,CC-422,7500
2026,Mai,422104,Operacional,Manutenção de Equipamentos,EH-08,CC-422,12000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,EH-08,CC-422,8500
2026,Jul,422104,Operacional,Manutenção de Equipamentos,EH-08,CC-422,8500
2026,Ago,422104,Operacional,Manutenção de Equipamentos,EH-08,CC-422,8500
2026,Set,422104,Operacional,Manutenção de Equipamentos,EH-08,CC-422,6500
2026,Out,422104,Operacional,Manutenção de Equipamentos,EH-08,CC-422,13130
2026,Nov,422104,Operacional,Manutenção de Equipamentos,EH-08,CC-422,7000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,EH-08,CC-422,6500
2026,Jan,422104,Operacional,Manutenção de Equipamentos,EH-09,CC-422,4000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,EH-09,CC-422,5000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,EH-09,CC-422,8500
2026,Abr,422104,Operacional,Manutenção de Equipamentos,EH-09,CC-422,43000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,EH-09,CC-422,6000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,EH-09,CC-422,7500
2026,Jul,422104,Operacional,Manutenção de Equipamentos,EH-09,CC-422,10500
2026,Ago,422104,Operacional,Manutenção de Equipamentos,EH-09,CC-422,10000
2026,Set,422104,Operacional,Manutenção de Equipamentos,EH-09,CC-422,12000
2026,Out,422104,Operacional,Manutenção de Equipamentos,EH-09,CC-422,12800
2026,Nov,422104,Operacional,Manutenção de Equipamentos,EH-09,CC-422,6500
2026,Dez,422104,Operacional,Manutenção de Equipamentos,EH-09,CC-422,8500
2026,Jan,422104,Operacional,Manutenção de Equipamentos,EH-10,CC-422,25000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,EH-10,CC-422,9000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,EH-10,CC-422,9500
2026,Abr,422104,Operacional,Manutenção de Equipamentos,EH-10,CC-422,8800
2026,Mai,422104,Operacional,Manutenção de Equipamentos,EH-10,CC-422,8000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,EH-10,CC-422,7500
2026,Jul,422104,Operacional,Manutenção de Equipamentos,EH-10,CC-422,10000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,EH-10,CC-422,11500
2026,Set,422104,Operacional,Manutenção de Equipamentos,EH-10,CC-422,9500
2026,Out,422104,Operacional,Manutenção de Equipamentos,EH-10,CC-422,9000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,EH-10,CC-422,7000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,EH-10,CC-422,8500
2026,Jan,422104,Operacional,Manutenção de Equipamentos,EH-11,CC-422,2800
2026,Fev,422104,Operacional,Manutenção de Equipamentos,EH-11,CC-422,28000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,EH-11,CC-422,26000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,EH-11,CC-422,2800
2026,Mai,422104,Operacional,Manutenção de Equipamentos,EH-11,CC-422,8000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,EH-11,CC-422,5000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,EH-11,CC-422,5000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,EH-11,CC-422,8500
2026,Set,422104,Operacional,Manutenção de Equipamentos,EH-11,CC-422,6000
2026,Out,422104,Operacional,Manutenção de Equipamentos,EH-11,CC-422,7500
2026,Nov,422104,Operacional,Manutenção de Equipamentos,EH-11,CC-422,10000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,EH-11,CC-422,8500
2026,Jan,422104,Operacional,Manutenção de Equipamentos,EH-12,CC-422,9000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,EH-12,CC-422,4500
2026,Mar,422104,Operacional,Manutenção de Equipamentos,EH-12,CC-422,7500
2026,Abr,422104,Operacional,Manutenção de Equipamentos,EH-12,CC-422,26000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,EH-12,CC-422,26000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,EH-12,CC-422,5500
2026,Jul,422104,Operacional,Manutenção de Equipamentos,EH-12,CC-422,12000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,EH-12,CC-422,9000
2026,Set,422104,Operacional,Manutenção de Equipamentos,EH-12,CC-422,9500
2026,Out,422104,Operacional,Manutenção de Equipamentos,EH-12,CC-422,8000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,EH-12,CC-422,3500
2026,Dez,422104,Operacional,Manutenção de Equipamentos,EH-12,CC-422,6000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,EH-13,CC-422,5500
2026,Fev,422104,Operacional,Manutenção de Equipamentos,EH-13,CC-422,8500
2026,Mar,422104,Operacional,Manutenção de Equipamentos,EH-13,CC-422,8000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,EH-13,CC-422,6500
2026,Mai,422104,Operacional,Manutenção de Equipamentos,EH-13,CC-422,9000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,EH-13,CC-422,35000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,EH-13,CC-422,13900
2026,Ago,422104,Operacional,Manutenção de Equipamentos,EH-13,CC-422,9000
2026,Set,422104,Operacional,Manutenção de Equipamentos,EH-13,CC-422,9500
2026,Out,422104,Operacional,Manutenção de Equipamentos,EH-13,CC-422,12000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,EH-13,CC-422,3500
2026,Dez,422104,Operacional,Manutenção de Equipamentos,EH-13,CC-422,4000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,EH-14,CC-422,8000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,EH-14,CC-422,5500
2026,Mar,422104,Operacional,Manutenção de Equipamentos,EH-14,CC-422,8500
2026,Abr,422104,Operacional,Manutenção de Equipamentos,EH-14,CC-422,38000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,EH-14,CC-422,11000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,EH-14,CC-422,16500
2026,Jul,422104,Operacional,Manutenção de Equipamentos,EH-14,CC-422,7500
2026,Ago,422104,Operacional,Manutenção de Equipamentos,EH-14,CC-422,6000
2026,Set,422104,Operacional,Manutenção de Equipamentos,EH-14,CC-422,12000
2026,Out,422104,Operacional,Manutenção de Equipamentos,EH-14,CC-422,7500
2026,Nov,422104,Operacional,Manutenção de Equipamentos,EH-14,CC-422,4500
2026,Dez,422104,Operacional,Manutenção de Equipamentos,EH-14,CC-422,4900
2026,Jan,422104,Operacional,Manutenção de Equipamentos,EH-15,CC-422,10500
2026,Fev,422104,Operacional,Manutenção de Equipamentos,EH-15,CC-422,4500
2026,Mar,422104,Operacional,Manutenção de Equipamentos,EH-15,CC-422,7500
2026,Abr,422104,Operacional,Manutenção de Equipamentos,EH-15,CC-422,3500
2026,Mai,422104,Operacional,Manutenção de Equipamentos,EH-15,CC-422,35000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,EH-15,CC-422,6800
2026,Jul,422104,Operacional,Manutenção de Equipamentos,EH-15,CC-422,19000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,EH-15,CC-422,3500
2026,Set,422104,Operacional,Manutenção de Equipamentos,EH-15,CC-422,9500
2026,Out,422104,Operacional,Manutenção de Equipamentos,EH-15,CC-422,5500
2026,Nov,422104,Operacional,Manutenção de Equipamentos,EH-15,CC-422,4500
2026,Dez,422104,Operacional,Manutenção de Equipamentos,EH-15,CC-422,4000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,EH-16,CC-422,13000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,EH-16,CC-422,4500
2026,Mar,422104,Operacional,Manutenção de Equipamentos,EH-16,CC-422,23000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,EH-16,CC-422,15000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,EH-16,CC-422,6000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,EH-16,CC-422,40000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,EH-16,CC-422,13000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,EH-16,CC-422,14500
2026,Set,422104,Operacional,Manutenção de Equipamentos,EH-16,CC-422,3500
2026,Out,422104,Operacional,Manutenção de Equipamentos,EH-16,CC-422,10500
2026,Nov,422104,Operacional,Manutenção de Equipamentos,EH-16,CC-422,3000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,EH-16,CC-422,5000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,EH-17,CC-422,18000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,EH-17,CC-422,11000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,EH-17,CC-422,27000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,EH-17,CC-422,40000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,EH-17,CC-422,8000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,EH-17,CC-422,10000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,EH-17,CC-422,12000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,EH-17,CC-422,12000
2026,Set,422104,Operacional,Manutenção de Equipamentos,EH-17,CC-422,9500
2026,Out,422104,Operacional,Manutenção de Equipamentos,EH-17,CC-422,14000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,EH-17,CC-422,7000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,EH-17,CC-422,12000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,TE-02,CC-422,35000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,TE-02,CC-422,5500
2026,Mar,422104,Operacional,Manutenção de Equipamentos,TE-02,CC-422,8500
2026,Abr,422104,Operacional,Manutenção de Equipamentos,TE-02,CC-422,5500
2026,Mai,422104,Operacional,Manutenção de Equipamentos,TE-02,CC-422,8000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,TE-02,CC-422,4500
2026,Jul,422104,Operacional,Manutenção de Equipamentos,TE-02,CC-422,4500
2026,Ago,422104,Operacional,Manutenção de Equipamentos,TE-02,CC-422,3800
2026,Set,422104,Operacional,Manutenção de Equipamentos,TE-02,CC-422,5000
2026,Out,422104,Operacional,Manutenção de Equipamentos,TE-02,CC-422,9500
2026,Nov,422104,Operacional,Manutenção de Equipamentos,TE-02,CC-422,4500
2026,Dez,422104,Operacional,Manutenção de Equipamentos,TE-02,CC-422,3900
2026,Jan,422104,Operacional,Manutenção de Equipamentos,TE-03,CC-422,12000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,TE-03,CC-422,16000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,TE-03,CC-422,12000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,TE-03,CC-422,12000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,TE-03,CC-422,28000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,TE-03,CC-422,28000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,TE-03,CC-422,23000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,TE-03,CC-422,152000
2026,Set,422104,Operacional,Manutenção de Equipamentos,TE-03,CC-422,30000
2026,Out,422104,Operacional,Manutenção de Equipamentos,TE-03,CC-422,14000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,TE-03,CC-422,15000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,TE-03,CC-422,6000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,TE-04,CC-422,4500
2026,Fev,422104,Operacional,Manutenção de Equipamentos,TE-04,CC-422,4000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,TE-04,CC-422,15000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,TE-04,CC-422,10000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,TE-04,CC-422,5000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,TE-04,CC-422,4500
2026,Jul,422104,Operacional,Manutenção de Equipamentos,TE-04,CC-422,80000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,TE-04,CC-422,18000
2026,Set,422104,Operacional,Manutenção de Equipamentos,TE-04,CC-422,7500
2026,Out,422104,Operacional,Manutenção de Equipamentos,TE-04,CC-422,15000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,TE-04,CC-422,4500
2026,Dez,422104,Operacional,Manutenção de Equipamentos,TE-04,CC-422,5000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,TE-05,CC-422,11000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,TE-05,CC-422,18000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,TE-05,CC-422,14000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,TE-05,CC-422,9000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,TE-05,CC-422,12000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,TE-05,CC-422,10000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,TE-05,CC-422,9500
2026,Ago,422104,Operacional,Manutenção de Equipamentos,TE-05,CC-422,23000
2026,Set,422104,Operacional,Manutenção de Equipamentos,TE-05,CC-422,9800
2026,Out,422104,Operacional,Manutenção de Equipamentos,TE-05,CC-422,12000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,TE-05,CC-422,6000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,TE-05,CC-422,5500
2026,Jan,422104,Operacional,Manutenção de Equipamentos,TE-06,CC-422,100000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,TE-06,CC-422,21000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,TE-06,CC-422,16000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,TE-06,CC-422,32000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,TE-06,CC-422,21000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,TE-06,CC-422,19000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,TE-06,CC-422,16000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,TE-06,CC-422,28000
2026,Set,422104,Operacional,Manutenção de Equipamentos,TE-06,CC-422,22000
2026,Out,422104,Operacional,Manutenção de Equipamentos,TE-06,CC-422,22000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,TE-06,CC-422,16000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,TE-06,CC-422,10000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,TE-08,CC-422,14000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,TE-08,CC-422,13000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,TE-08,CC-422,8500
2026,Abr,422104,Operacional,Manutenção de Equipamentos,TE-08,CC-422,16000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,TE-08,CC-422,5500
2026,Jun,422104,Operacional,Manutenção de Equipamentos,TE-08,CC-422,14000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,TE-08,CC-422,15000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,TE-08,CC-422,9000
2026,Set,422104,Operacional,Manutenção de Equipamentos,TE-08,CC-422,14000
2026,Out,422104,Operacional,Manutenção de Equipamentos,TE-08,CC-422,8500
2026,Nov,422104,Operacional,Manutenção de Equipamentos,TE-08,CC-422,14000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,TE-08,CC-422,9000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,TP-01,CC-422,2000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,TP-01,CC-422,10000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,TP-01,CC-422,2000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,TP-01,CC-422,2000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,TP-01,CC-422,2000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,TP-01,CC-422,2000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,TP-01,CC-422,5000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,TP-01,CC-422,3000
2026,Set,422104,Operacional,Manutenção de Equipamentos,TP-01,CC-422,2000
2026,Out,422104,Operacional,Manutenção de Equipamentos,TP-01,CC-422,8000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,TP-01,CC-422,4000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,TP-01,CC-422,3000
2026,Mai,422109,Operacional,Pneus,TP-02,CC-422,25000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,TP-02 -MANUT,CC-422,1000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,TP-02 -MANUT,CC-422,1000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,TP-02 -MANUT,CC-422,10000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,TP-02 -MANUT,CC-422,1000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,TP-02 -MANUT,CC-422,2000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,TP-02 -MANUT,CC-422,1000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,TP-02 -MANUT,CC-422,1000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,TP-02 -MANUT,CC-422,1000
2026,Set,422104,Operacional,Manutenção de Equipamentos,TP-02 -MANUT,CC-422,1000
2026,Out,422104,Operacional,Manutenção de Equipamentos,TP-02 -MANUT,CC-422,1000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,TP-02 -MANUT,CC-422,1000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,TP-02 -MANUT,CC-422,1000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,TP-03,CC-422,1000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,TP-03,CC-422,1000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,TP-03,CC-422,1000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,TP-03,CC-422,1000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,TP-03,CC-422,1000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,TP-03,CC-422,1000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,TP-03,CC-422,1000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,TP-03,CC-422,1000
2026,Set,422104,Operacional,Manutenção de Equipamentos,TP-03,CC-422,1000
2026,Out,422104,Operacional,Manutenção de Equipamentos,TP-03,CC-422,1000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,TP-03,CC-422,1000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,TP-03,CC-422,1000
2026,Jan,422109,Operacional,Pneus,GERAL,CC-422,100000
2026,Fev,422109,Operacional,Pneus,GERAL,CC-422,50000
2026,Mar,422109,Operacional,Pneus,GERAL,CC-422,20000
2026,Abr,422109,Operacional,Pneus,GERAL,CC-422,130000
2026,Mai,422109,Operacional,Pneus,GERAL,CC-422,170000
2026,Jun,422109,Operacional,Pneus,GERAL,CC-422,40000
2026,Jul,422109,Operacional,Pneus,GERAL,CC-422,80000
2026,Ago,422109,Operacional,Pneus,GERAL,CC-422,70000
2026,Set,422109,Operacional,Pneus,GERAL,CC-422,80000
2026,Out,422109,Operacional,Pneus,GERAL,CC-422,110000
2026,Nov,422109,Operacional,Pneus,GERAL,CC-422,80000
