data,equipamento,produto,quantidade,valorUnitario,valorTotal,fornecedor
2025-08-04 00:00:00,BM-01,"LIQUIDO PENETRANTE SPRAY PCG53",2,89.9,179.8,"FERMARCS - COMERCIO VAREJISTA DE FERRAMENTAS E ACE"
2025-03-20 00:00:00,CB-08,"PORCA MERCEDES N000000005738",15,11.9631364,179.447046,"LUIZ.SANTOS"
2025-04-30 00:00:00,CB-13,"OLEO 15W40 API CI4",10.19,17.568900000000003,179.027091,"GABRIEL.ANDRADE"
2025-04-03 00:00:00,PC-09,"ANEL CAT 5P5296.000",2,89.47,178.94,"SOTREQ S/A"
2025-10-19 00:00:00,PC-04,"OLEO 15W40 MOBIL AGRANEL",10,17.8792798,178.792798,"STHEFANNE.CIQUEIRA"
2025-06-13 00:00:00,CB-03,"MACANETA MERCEDES A 9417600459 LE EXTERNO",1,178.633125,178.633125,"BRAIANN.ARAGAO"
2025-04-10 00:00:00,VL-24,"MOBIL SUPER 2000 X3 10W40 24X1",4,44.6575,178.63,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-05-31 00:00:00,BM-04,"CATALISADOR VIPAL VIPAFIX",5,35.7183328,178.591664,"KAIQUE.ALVES"
2025-02-27 00:00:00,BM-02,"PARAFUSO SEXT 8.8 M22X100MM",0.16,1115.845,178.5352,"LUIZ.SANTOS"
2025-09-23 00:00:00,CB-12,"PARAFUSO MERCEDES A0004013571",3,59.475720333333335,178.427161,"VANESSA.ALVES"
2025-10-06 00:00:00,CB-18,"PARAFUSO MERCEDES A0004013571",3,59.475720333333335,178.427161,"VANESSA.ALVES"
2025-04-23 00:00:00,CB-17,"FILTRO MERCED A00014202890097",1,178.203303,178.203303,"LUIZ.SANTOS"
2025-04-02 00:00:00,CB-25,"FILTRO MERCED A00014202890097",1,178.203303,178.203303,"LUIZ.SANTOS"
2025-04-22 00:00:00,CB-27,"FILTRO MERCED A00014202890097",1,178.203303,178.203303,"LUIZ.SANTOS"
2025-06-09 00:00:00,PC-03,"CJ TUBULACAO CAT 508-4258",0,Infinity,178.17,"PARCEIRO TRANSPORTES LTDA"
2025-06-12 00:00:00,BM-03,"POR SEXT 1-8 UNC PL",50,3.5592,177.96,"MIRANDA FERRAGENS LTDA"
2025-09-03 00:00:00,CB-01,"PORCA MERCEDES A0004010672",13,13.680852076923077,177.851077,"BRAIANN.ARAGAO"
2025-07-24 00:00:00,CB-16,"JG TAMPA MERCEDES A 9433300956",1,177.172222,177.172222,"BRAIANN.ARAGAO"
2025-10-06 00:00:00,CB-18,"JG TAMPA MERCEDES A 9433300956",1,177.172222,177.172222,"VANESSA.ALVES"
2025-10-07 00:00:00,CB-18,"JG TAMPA MERCEDES A 9433300956",1,177.172222,177.172222,"VANESSA.ALVES"
2025-05-29 00:00:00,CB-25,"JG TAMPA MERCEDES A 9433300956",1,177.172222,177.172222,"BRAIANN.ARAGAO"
2025-09-19 00:00:00,CB-26,"JG TAMPA MERCEDES A 9433300956",1,177.172222,177.172222,"VANESSA.ALVES"
2025-03-21 00:00:00,GE-08,"CORREIA V RANHURADA 1571",1,176.99,176.99,"DCCO SOLUCOES EM ENERGIA E EQUIPAMENTOS LTDA"
2025-11-05 00:00:00,PC-03,"FILTRO SECADOR CAT 257-3226",1,176.96,176.96,"BRAIANN.ARAGAO"
2025-05-16 00:00:00,VL-23,"DIESEL S 10 ADITIVADO",32,5.52750709375,176.880227,"STHEFANNE.CIQUEIRA"
2025-02-25 00:00:00,CB-24,"CORREIA CONTINENTAL 8PK1645",1,176.584166,176.584166,"LUIZ.SANTOS"
2025-09-17 00:00:00,CB-06,"CONECTOR CAT 102-8801",1,176.58,176.58,"SOTREQ S/A"
2025-09-03 00:00:00,TE-06,"PORCA CAT 8T4001",4,44.1225,176.49,"SOTREQ S/A"
2025-02-07 00:00:00,VL-14,"KIT TENSOR CORREIA COMANDO",1,176.4,176.4,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-03-13 00:00:00,BM-03,"MANGUEIRA HIDR 12AGR2 3/4 3125",1.47,120,176.4,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-10-07 00:00:00,PM-01,"FILTRO CAT 1R-1804",1,176.339186,176.339186,"BRAIANN.ARAGAO"
2025-10-03 00:00:00,PM-02,"FILTRO CAT 1R-1804",1,176.339186,176.339186,"BRAIANN.ARAGAO"
2025-11-04 00:00:00,PM-01,"FILTRO CAT 1R-1804",1,176.115,176.115,"VANESSA.ALVES"
2025-09-24 00:00:00,TE-05,"SERVICOS DE MANUTENCAO EM MAQU",1,176,176,"VALDIVINO DE MORAES"
2025-04-30 00:00:00,GE-04,"OLEO 15W40 API CI4",10.01,17.5689,175.864689,"GABRIEL.ANDRADE"
2025-10-25 00:00:00,PC-01,"MANGUEIRA CAT 3834292.002",0,Infinity,175.79,"PARCEIRO TRANSPORTES LTDA"
2025-06-09 00:00:00,TE-03,"ARRUELA CAT 8T5439.00",4,43.902014,175.608056,"BRAIANN.ARAGAO"
2025-07-25 00:00:00,TE-03,"ARRUELA CAT 8T5439.00",4,43.90201375,175.608055,"BRAIANN.ARAGAO"
2025-08-21 00:00:00,CB-04,"FILTRO MANN C-271340",1,175.563572,175.563572,"BRAIANN.ARAGAO"
2025-08-25 00:00:00,CB-18,"FILTRO MANN C-271340",1,175.563572,175.563572,"BRAIANN.ARAGAO"
2025-08-26 00:00:00,CP-01,"FILTRO MANN C-271340",1,175.563572,175.563572,"BRAIANN.ARAGAO"
2025-08-28 00:00:00,CP-03,"FILTRO MANN C-271340",1,175.563572,175.563572,"BRAIANN.ARAGAO"
2025-07-09 00:00:00,CB-03,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-07-02 00:00:00,CB-04,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-07-16 00:00:00,CB-05,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-07-14 00:00:00,CB-06,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-08-25 00:00:00,CB-06,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-07-02 00:00:00,CB-07,"FILTRO MANN C-271340",1,175.563571,175.563571,"GABRIEL.ANDRADE"
2025-07-16 00:00:00,CB-09,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-08-13 00:00:00,CB-09,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-08-29 00:00:00,CB-09,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-07-18 00:00:00,CB-12,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-07-23 00:00:00,CB-13,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-07-08 00:00:00,CB-14,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-08-07 00:00:00,CB-14,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-07-25 00:00:00,CB-15,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-08-08 00:00:00,CB-16,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-07-08 00:00:00,CB-17,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-08-08 00:00:00,CB-17,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-07-23 00:00:00,CB-19,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-07-31 00:00:00,CB-20,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-08-14 00:00:00,CB-21,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-08-20 00:00:00,CB-21,"FILTRO MANN C-271340",1,175.563571,175.563571,"GABRIEL.ANDRADE"
2025-08-07 00:00:00,CB-22,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-07-22 00:00:00,CB-23,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-08-20 00:00:00,CB-24,"FILTRO MANN C-271340",1,175.563571,175.563571,"GABRIEL.ANDRADE"
2025-08-13 00:00:00,CB-25,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-08-08 00:00:00,CB-26,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-07-04 00:00:00,CB-27,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-08-25 00:00:00,CB-27,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-07-17 00:00:00,CC-02,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-08-07 00:00:00,CP-01,"FILTRO MANN C-271340",1,175.563571,175.563571,"GABRIEL.ANDRADE"
2025-07-18 00:00:00,CP-02,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-08-27 00:00:00,CP-02,"FILTRO MANN C-271340",1,175.563571,175.563571,"BRAIANN.ARAGAO"
2025-05-12 00:00:00,BM-02,"FAROL FKY0527W 12/24V BRIWAX",3,58.51696966666666,175.550909,"BRAIANN.ARAGAO"
2025-02-12 00:00:00,VL-23,"ADITIVO",1,175.51,175.51,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-02-07 00:00:00,VL-14,"BRONZINA BIELA 4111765",1,175.51,175.51,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-11-03 00:00:00,BM-01,"FILTRO DONALDSON P550148",1,175.37,175.37,"BRAIANN.ARAGAO"
2025-10-07 00:00:00,BM-01,"FILTRO DONALDSON P550148",1,175.362778,175.362778,"BRAIANN.ARAGAO"
2025-10-14 00:00:00,BM-02,"FILTRO DONALDSON P550148",1,175.362778,175.362778,"VANESSA.ALVES"
2025-10-28 00:00:00,CA-08,"KIT VALVULA RETEN",0,Infinity,175.36,"PARCEIRO TRANSPORTES LTDA"
2025-05-29 00:00:00,CB-09,"VEDACAO TAMPA CABECOTE",2,87.58,175.16,"BRAIANN.ARAGAO"
2025-11-03 00:00:00,CB-06,"FILTRO MANN C-271340",1,175.088076,175.088076,"VANESSA.ALVES"
2025-11-05 00:00:00,CB-21,"FILTRO MANN C-271340",1,175.088,175.088,"BRAIANN.ARAGAO"
2025-11-06 00:00:00,CB-20,"FILTRO MANN C-271340",1,175.087916,175.087916,"VANESSA.ALVES"
2025-11-13 00:00:00,CB-14,"FILTRO MANN C-271340",1,175.087826,175.087826,"BRAIANN.ARAGAO"
2025-11-14 00:00:00,CB-26,"FILTRO MANN C-271340",1,175.087727,175.087727,"BRAIANN.ARAGAO"
2025-11-19 00:00:00,CB-08,"FILTRO MANN C-271340",1,175.087619,175.087619,"VANESSA.ALVES"
2025-03-24 00:00:00,BM-02,"SFM90º 36-16 TB28",7,25,175,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-10-13 00:00:00,VL-26,"VELA N 5",1,175,175,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-10-29 00:00:00,MN-01,"SECADOR CAT 450-3729",0,Infinity,174.67,"PARCEIROS TRANSPORTES LTDA"
2025-05-24 00:00:00,EH-07,"OLEO 15W40 MOBIL AGRANEL",10,17.462979,174.62979,"STHEFANNE.CIQUEIRA"
2025-03-31 00:00:00,BM-03,"ROLAMENTO 6205 ZZ",8,21.824074,174.592592,"GABRIEL.ANDRADE"
2025-04-04 00:00:00,EH-16,"ANEL CAT 5J-2383",2,87.26,174.52,"SOTREQ S/A"
2025-04-24 00:00:00,GE-05,"RETENTOR BB OLEO",1,174.5,174.5,"DCCO SOLUCOES EM ENERGIA E EQUIPAMENTOS LTDA"
2025-02-05 00:00:00,BM-04,"BARRA ROSCADA 1'' X 1000",2,87.22,174.44,"MIRANDA FERRAGENS LTDA"
2025-10-10 00:00:00,CB-02,"FILTRO MANN C-271340",1,174.368612,174.368612,"BRAIANN.ARAGAO"
2025-10-29 00:00:00,CB-03,"FILTRO MANN C-271340",1,174.368612,174.368612,"BRAIANN.ARAGAO"
2025-10-08 00:00:00,CB-04,"FILTRO MANN C-271340",1,174.368612,174.368612,"BRAIANN.ARAGAO"
2025-10-03 00:00:00,CB-05,"FILTRO MANN C-271340",1,174.368612,174.368612,"BRAIANN.ARAGAO"
2025-10-31 00:00:00,CB-05,"FILTRO MANN C-271340",1,174.368612,174.368612,"BRAIANN.ARAGAO"
2025-10-17 00:00:00,CB-07,"FILTRO MANN C-271340",1,174.368612,174.368612,"BRAIANN.ARAGAO"
2025-10-22 00:00:00,CB-09,"FILTRO MANN C-271340",1,174.368612,174.368612,"VANESSA.ALVES"
2025-10-15 00:00:00,CB-12,"FILTRO MANN C-271340",1,174.368612,174.368612,"BRAIANN.ARAGAO"
2025-10-13 00:00:00,CB-13,"FILTRO MANN C-271340",1,174.368612,174.368612,"VANESSA.ALVES"
2025-10-06 00:00:00,CB-14,"FILTRO MANN C-271340",1,174.368612,174.368612,"BRAIANN.ARAGAO"
2025-10-01 00:00:00,CB-18,"FILTRO MANN C-271340",1,174.368612,174.368612,"VANESSA.ALVES"
2025-10-28 00:00:00,CB-19,"FILTRO MANN C-271340",1,174.368612,174.368612,"BRAIANN.ARAGAO"
2025-10-09 00:00:00,CB-21,"FILTRO MANN C-271340",1,174.368612,174.368612,"BRAIANN.ARAGAO"
2025-10-21 00:00:00,CB-22,"FILTRO MANN C-271340",1,174.368612,174.368612,"VANESSA.ALVES"
2025-10-14 00:00:00,CB-23,"FILTRO MANN C-271340",1,174.368612,174.368612,"BRAIANN.ARAGAO"
2025-10-30 00:00:00,CB-25,"FILTRO MANN C-271340",1,174.368612,174.368612,"BRAIANN.ARAGAO"
2025-07-14 00:00:00,CB-06,"FILTRO MERCED A00014202890097",1,174.279675,174.279675,"BRAIANN.ARAGAO"
2025-05-19 00:00:00,CB-13,"FILTRO MERCED A00014202890097",1,174.279675,174.279675,"KAIQUE.ALVES"
2025-05-23 00:00:00,CB-15,"FILTRO MERCED A00014202890097",1,174.279675,174.279675,"BRAIANN.ARAGAO"
2025-05-07 00:00:00,CB-20,"FILTRO MERCED A00014202890097",1,174.279675,174.279675,"BRAIANN.ARAGAO"
2025-05-06 00:00:00,CB-22,"FILTRO MERCED A00014202890097",1,174.279675,174.279675,"GABRIEL.ANDRADE"
2025-07-25 00:00:00,CB-15,"FILTRO MERCED A00014202890097",1,174.279674,174.279674,"BRAIANN.ARAGAO"
2025-08-26 00:00:00,TE-03,"FLC.90° COD 61-50 8MM",1,174.24,174.24,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-07-19 00:00:00,CC-02,"DIESEL S 10 ADITIVADO",31.5,5.522689142857143,173.964708,"STHEFANNE.CIQUEIRA"
2025-01-03 00:00:00,VL-19,"GASOLINA C-COMUM",30,5.79,173.7,"POSTOS WK GOIANESIA LTDA"
2025-07-19 00:00:00,CC-02,"DIESEL S 10 ADITIVADO",31.5,5.507627968253969,173.490281,"STHEFANNE.CIQUEIRA"
2025-04-30 00:00:00,PC-10,"OLEO 15W40 API CI4",9.87,17.568900000000003,173.405043,"GABRIEL.ANDRADE"
2025-02-13 00:00:00,PC-03,"PARAFUSO CAT 4J9058",1,173.313402,173.313402,"ALVARO.ISAQUE"
2025-09-15 00:00:00,TE-05,"EIXO CAT 149-2494",0,Infinity,173.2,"PARCEIRO TRANSPORTES LTDA"
2025-04-01 00:00:00,BM-03,"AMORTECEDOR",2,86.55,173.1,"MERCADAO DO CAMINHAO LTDA"
2025-09-03 00:00:00,CB-01,"PARAFUSO DE RODA DIANTEIRA AXO",11,15.72256390909091,172.948203,"BRAIANN.ARAGAO"
2025-02-21 00:00:00,EH-09,"FLC 90 COD 62-54 MM X ALT 10.3",1,172.43,172.43,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-04-30 00:00:00,EH-08,"OLEO 15W40 API CI4",9.8,17.5689,172.17522,"GABRIEL.ANDRADE"
2025-03-24 00:00:00,TE-02,"PARAFUSO MERCEDES A91010501602",1,172.171111,172.171111,"LUIZ.SANTOS"
2025-09-06 00:00:00,BM-03,"MANCAL P-210",2,85.7866665,171.573333,"BRAIANN.ARAGAO"
2025-01-20 00:00:00,BM-01,"BUJAO CAT 2097309",3,57.153333333333336,171.46,"SOTREQ S/A"
2025-04-17 00:00:00,VL-23,"DIESEL S 10 ADITIVADO",30,5.708850966666666,171.265529,"LYANDRA.GOMES"
2025-02-12 00:00:00,BM-03,"ELEMENTO ELASTICO EFLEX EA128",1,171.25,171.25,"ALVARO.ISAQUE"
2025-11-06 00:00:00,CA-07,"CONTATOR DE POTEN CWB12 1NA+1N",1,170.853333,170.853333,"VANESSA.ALVES"
2025-04-30 00:00:00,TE-03,"OLEO 15W40 API CI4",9.71,17.5689,170.594019,"GABRIEL.ANDRADE"
2025-02-13 00:00:00,VL-20,"GASOLINA ADITIVADA",27.92,6.089899713467048,170.03,"POSTOS WK GOIANESIA LTDA"
2025-09-24 00:00:00,VL-12,"GATES-CORREIA MICRO V",1,170,170,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-02-25 00:00:00,VL-14,"BUCHA EIXO",2,85,170,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-09-09 00:00:00,BM-01,"PARAFUSO",10,17,170,"MIRANDA FERRAGENS LTDA"
2025-04-10 00:00:00,VL-24,"SERVICOS DE LAVAGEM VEICULAR",1,170,170,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-09-10 00:00:00,PC-10,"VIDRO CAT 369-8763",0,Infinity,169.75,"PARCEIRO TRANSPORTES LTDA"
2025-10-10 00:00:00,EH-17,"PROTETOR CAT 132-0998",8,21.2125,169.7,"ENGEPECAS EQUIPAMENTOS LTDA."
2025-07-28 00:00:00,EH-07,"OLEO 15W40 MOBIL AGRANEL",10,16.9277465,169.277465,"STHEFANNE.CIQUEIRA"
2025-02-08 00:00:00,PV-01,"CATALISADOR VIPAL VIPAFIX",6,28.188822000000002,169.132932,"LUIZ.SANTOS"
2025-02-01 00:00:00,BM-04,"CATALISADOR VIPAL VIPAFIX",6,28.188821833333336,169.132931,"ALVARO.ISAQUE"
2025-10-14 00:00:00,BM-02,"FILTRO CAT 306-9199",1,169.106667,169.106667,"VANESSA.ALVES"
2025-10-27 00:00:00,VL-23,"DIESEL S 10 ADITIVADO",30,5.6368882000000005,169.106646,"STHEFANNE.CIQUEIRA"
2025-10-09 00:00:00,PC-01,"MANGUEIRA 2.1/2 300PSI OLEO",1,169,169,"LCLA COMERCIO DE PECAS LTDA"
2025-10-01 00:00:00,BM-04,"PORCA SEXTAVADA 1 UNC",51,3.310980392156863,168.86,"MIRANDA FERRAGENS LTDA"
2025-10-01 00:00:00,BM-04,"PARAFUSO SEXTAVADO MA ACO 10.9",12,14.070833333333333,168.85,"MIRANDA FERRAGENS LTDA"
2025-06-16 00:00:00,BM-01,"PARAFUSO SEXTAVADO",12,14.070833333333333,168.85,"MIRANDA FERRAGENS LTDA"
2025-09-10 00:00:00,TE-05,"ANEL CAT 1073945",1,168.78,168.78,"SEVILHA PECAS PARA TRATORES LTDA"
2025-07-09 00:00:00,PM-01,"ROLAMENTO I-UC 211",1,168.51763,168.51763,"BRAIANN.ARAGAO"
2025-04-30 00:00:00,CB-02,"BUCHA MERCEDES A9603261881",1,168.43,168.43,"GABRIEL.ANDRADE"
2025-03-26 00:00:00,CB-01,"PROTETOR ARO R22 FURO CENTRAL",2,84.1443465,168.288693,"LUIZ.SANTOS"
2025-06-11 00:00:00,CB-09,"PROTETOR ARO R22 FURO CENTRAL",2,84.1443465,168.288693,"BRAIANN.ARAGAO"
2025-06-20 00:00:00,BM-03,"MANGUEIRA HIDR 12AGR2 3/4 3125",1.5,112,168,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-07-28 00:00:00,BM-03,"FGR 3/4 BSP-BOL  X 3/4 PR",6,28,168,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-04-09 00:00:00,CB-16,"TARUGO DE NITANYL",2.698,62.24240177909563,167.93,"MIRANDA FERRAGENS LTDA"
2025-01-09 00:00:00,MN-01,"FILTRO SECADOR CAT 257-3226",1,167.89,167.89,"JOAO PAULO DE SOUSA MOREIRA 04281343199"
2025-01-20 00:00:00,BM-01,"ANEL CAT 2203373",1,167.81,167.81,"SOTREQ S/A"
2025-05-24 00:00:00,VL-28,"MAGIX LIMPA EVAPORADOR",1,167.44,167.44,"AUTOESTE AUTOMOVEIS LTDA"
2025-08-16 00:00:00,CB-02,"CORREIA 9PK2340 CONTINENTAL",1,167.203764,167.203764,"BRAIANN.ARAGAO"
2025-08-30 00:00:00,CB-09,"CORREIA 9PK2340 CONTINENTAL",1,167.203764,167.203764,"GABRIEL.ANDRADE"
2025-08-27 00:00:00,CB-22,"CORREIA 9PK2340 CONTINENTAL",1,167.203764,167.203764,"BRAIANN.ARAGAO"
2025-08-11 00:00:00,CB-24,"CORREIA 9PK2340 CONTINENTAL",1,167.203764,167.203764,"BRAIANN.ARAGAO"
2025-08-12 00:00:00,CB-24,"CORREIA 9PK2340 CONTINENTAL",1,167.203764,167.203764,"BRAIANN.ARAGAO"
2025-08-19 00:00:00,CA-08,"MINICONTATOR DE POTEN CWCA022E",1,167.13088,167.13088,"BRAIANN.ARAGAO"
2025-07-14 00:00:00,BM-01,"BOTAO XA2ES442 GIRAR VERMELHO",3,55.69944,167.09832,"GABRIEL.ANDRADE"
2025-07-09 00:00:00,CB-03,"FILTRO MERCEDES A0004779915",1,166.876058,166.876058,"BRAIANN.ARAGAO"
2025-07-02 00:00:00,CB-04,"FILTRO MERCEDES A0004779915",1,166.876058,166.876058,"BRAIANN.ARAGAO"
2025-07-16 00:00:00,CB-05,"FILTRO MERCEDES A0004779915",1,166.876058,166.876058,"BRAIANN.ARAGAO"
2025-07-14 00:00:00,CB-06,"FILTRO MERCEDES A0004779915",1,166.876058,166.876058,"BRAIANN.ARAGAO"
2025-07-16 00:00:00,CB-09,"FILTRO MERCEDES A0004779915",1,166.876058,166.876058,"BRAIANN.ARAGAO"
2025-07-18 00:00:00,CB-12,"FILTRO MERCEDES A0004779915",1,166.876058,166.876058,"BRAIANN.ARAGAO"
2025-07-23 00:00:00,CB-13,"FILTRO MERCEDES A0004779915",1,166.876058,166.876058,"BRAIANN.ARAGAO"
2025-07-08 00:00:00,CB-14,"FILTRO MERCEDES A0004779915",1,166.876058,166.876058,"LUIZ.SANTOS"
2025-07-25 00:00:00,CB-15,"FILTRO MERCEDES A0004779915",1,166.876058,166.876058,"BRAIANN.ARAGAO"
2025-07-08 00:00:00,CB-17,"FILTRO MERCEDES A0004779915",1,166.876058,166.876058,"BRAIANN.ARAGAO"
2025-07-03 00:00:00,CB-18,"FILTRO MERCEDES A0004779915",1,166.876058,166.876058,"BRAIANN.ARAGAO"
2025-07-23 00:00:00,CB-19,"FILTRO MERCEDES A0004779915",1,166.876058,166.876058,"BRAIANN.ARAGAO"
2025-07-31 00:00:00,CB-20,"FILTRO MERCEDES A0004779915",1,166.876058,166.876058,"BRAIANN.ARAGAO"
2025-07-22 00:00:00,CB-23,"FILTRO MERCEDES A0004779915",1,166.876058,166.876058,"BRAIANN.ARAGAO"
2025-07-04 00:00:00,CB-27,"FILTRO MERCEDES A0004779915",1,166.876058,166.876058,"BRAIANN.ARAGAO"
2025-07-07 00:00:00,CC-01,"FILTRO MERCEDES A0004779915",1,166.876058,166.876058,"BRAIANN.ARAGAO"
2025-07-17 00:00:00,CC-02,"FILTRO MERCEDES A0004779915",1,166.876058,166.876058,"BRAIANN.ARAGAO"
2025-07-18 00:00:00,CP-02,"FILTRO MERCEDES A0004779915",1,166.876058,166.876058,"BRAIANN.ARAGAO"
2025-07-09 00:00:00,CB-04,"VALVULA MERCEDES A0004290444",1,166.655,166.655,"BRAIANN.ARAGAO"
2025-07-08 00:00:00,CB-14,"VALVULA MERCEDES A0004290444",1,166.655,166.655,"BRAIANN.ARAGAO"
2025-05-13 00:00:00,CB-23,"VALVULA MERCEDES A0004290444",1,166.655,166.655,"KAIQUE.ALVES"
2025-04-03 00:00:00,PC-09,"ANEL CAT 6V0473.000",3,55.54333333333333,166.63,"SOTREQ S/A"
2025-03-21 00:00:00,CA-01,"FILTRO EXTERNO COMPRESSOR CHIC",1,166.333333,166.333333,"LUIZ.SANTOS"
2025-03-05 00:00:00,BM-02,"FGR.MERT.CON24 M26 X1.5 X TB18",5,33.25,166.25,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-01-03 00:00:00,PC-08,"FGC 90 1.3/16 UNS-12FPP SPX",1,166,166,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-01-07 00:00:00,GE-03,"CORREIA 8PK 2045",1,165.89,165.89,"LUIZ.SANTOS"
2025-11-12 00:00:00,TE-08,"MOTOR PARTIDA",1,165.81,165.81,"AUTO ELETRICA DO MAICON LTDA"
2025-08-02 00:00:00,PV-01,"ABRACADEIRA DE NYLON 9,0 X 760",5,33.1230768,165.615384,"BRAIANN.ARAGAO"
2025-08-26 00:00:00,PM-01,"ABRACADEIRA DE NYLON 9,0 X 760",5,33.1230768,165.615384,"BRAIANN.ARAGAO"
2025-04-04 00:00:00,VL-28,"GASOLINA C-COMUM",27.19,6.090106656859139,165.59,"POSTOS WK GOIANESIA LTDA"
2025-01-20 00:00:00,BM-01,"ANEL CAT 8L2777",6,27.57166666666667,165.43,"SOTREQ S/A"
2025-10-30 00:00:00,CB-08,"MANGUEIRA MERCEDES A9585010782",1,165.32077,165.32077,"BRAIANN.ARAGAO"
2025-04-15 00:00:00,PC-08,"PONTA CAT 505-3994",0,Infinity,165.31,"PARCEIRO TRANSPORTES LTDA"
2025-01-30 00:00:00,CB-06,"FILTRO MANN C-271340",1,165.21872,165.21872,"ALVARO.ISAQUE"
2025-01-14 00:00:00,CB-22,"FILTRO MANN C-271340",1,165.21872,165.21872,"ALVARO.ISAQUE"
2025-01-27 00:00:00,CB-04,"FILTRO MANN C-271340",1,165.218719,165.218719,"ALVARO.ISAQUE"
2025-01-02 00:00:00,CB-21,"FILTRO MANN C-271340",1,165.218719,165.218719,"LUIZ.SANTOS"
2025-09-16 00:00:00,TE-06,"FLC. 45º COD 61 - 38.1MM X ALT",3,55,165,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-04-30 00:00:00,CB-07,"OLEO 15W40 API CI4",9.38,17.5689,164.796282,"GABRIEL.ANDRADE"
2025-11-03 00:00:00,CB-24,"GRAMPO TR AX 4140 / A9583511325",1,164.783333,164.783333,"BRAIANN.ARAGAO"
2025-10-13 00:00:00,VL-09,"OLEO 2T 500ML",5,32.9,164.5,"LUBRIFICANTES MENDES LTDA"
2025-04-09 00:00:00,TE-06,"PINO CAT 506-7907",0,Infinity,164.47,"PARCEIRO TRANSPORTES LTDA"
2025-09-20 00:00:00,CB-21,"ABRAC. MERCEDES N000000001468",3,54.797989333333334,164.393968,"VANESSA.ALVES"
2025-06-25 00:00:00,BM-01,"CONEXAO FEMEA METRICA FA36-16",2,82,164,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-01-20 00:00:00,BM-01,"ANEL CAT 6V5134",2,81.95,163.9,"SOTREQ S/A"
2025-01-23 00:00:00,TC-02,"ROLAMENTO I-UC 211",1,163.888148,163.888148,"ALVARO.ISAQUE"
